starttime	seconds	ctime	dtime	ttime	wait
Wed Dec 06 18:35:33 2023	1701916533	6	8	13	7
Wed Dec 06 18:35:36 2023	1701916536	5	9	14	9
Wed Dec 06 18:35:47 2023	1701916547	5	9	14	8
Wed Dec 06 18:35:48 2023	1701916548	5	9	14	9
Wed Dec 06 18:35:48 2023	1701916548	6	9	15	9
Wed Dec 06 18:35:47 2023	1701916547	6	8	15	8
Wed Dec 06 18:35:48 2023	1701916548	7	8	15	7
Wed Dec 06 18:35:33 2023	1701916533	7	9	15	7
Wed Dec 06 18:35:36 2023	1701916536	6	10	15	8
Wed Dec 06 18:35:40 2023	1701916540	7	9	16	7
Wed Dec 06 18:35:44 2023	1701916544	7	9	16	9
Wed Dec 06 18:35:38 2023	1701916538	7	9	16	7
Wed Dec 06 18:35:40 2023	1701916540	8	8	16	8
Wed Dec 06 18:35:40 2023	1701916540	8	8	16	6
Wed Dec 06 18:35:47 2023	1701916547	6	10	16	7
Wed Dec 06 18:35:52 2023	1701916552	7	9	16	8
Wed Dec 06 18:35:35 2023	1701916535	8	8	16	8
Wed Dec 06 18:35:52 2023	1701916552	7	9	16	8
Wed Dec 06 18:35:40 2023	1701916540	5	11	16	9
Wed Dec 06 18:35:48 2023	1701916548	7	10	16	8
Wed Dec 06 18:35:53 2023	1701916553	5	11	16	10
Wed Dec 06 18:35:33 2023	1701916533	6	10	16	8
Wed Dec 06 18:35:40 2023	1701916540	8	9	16	8
Wed Dec 06 18:35:50 2023	1701916550	7	9	16	8
Wed Dec 06 18:35:34 2023	1701916534	7	9	17	9
Wed Dec 06 18:35:48 2023	1701916548	6	10	17	10
Wed Dec 06 18:35:48 2023	1701916548	7	10	17	9
Wed Dec 06 18:35:54 2023	1701916554	8	9	17	7
Wed Dec 06 18:35:42 2023	1701916542	9	8	17	8
Wed Dec 06 18:36:04 2023	1701916564	8	8	17	8
Wed Dec 06 18:35:47 2023	1701916547	5	11	17	10
Wed Dec 06 18:35:56 2023	1701916556	7	10	17	9
Wed Dec 06 18:36:05 2023	1701916565	6	10	17	9
Wed Dec 06 18:36:05 2023	1701916565	8	9	17	9
Wed Dec 06 18:35:34 2023	1701916534	8	9	17	7
Wed Dec 06 18:35:50 2023	1701916550	9	8	17	8
Wed Dec 06 18:35:48 2023	1701916548	7	10	17	8
Wed Dec 06 18:35:40 2023	1701916540	8	9	17	8
Wed Dec 06 18:35:40 2023	1701916540	7	10	17	10
Wed Dec 06 18:35:38 2023	1701916538	6	11	17	10
Wed Dec 06 18:35:54 2023	1701916554	7	10	17	8
Wed Dec 06 18:35:58 2023	1701916558	10	8	17	7
Wed Dec 06 18:35:40 2023	1701916540	7	10	17	7
Wed Dec 06 18:35:40 2023	1701916540	7	10	17	8
Wed Dec 06 18:35:40 2023	1701916540	6	11	17	10
Wed Dec 06 18:35:48 2023	1701916548	6	11	17	7
Wed Dec 06 18:35:40 2023	1701916540	6	11	17	9
Wed Dec 06 18:35:56 2023	1701916556	7	11	17	10
Wed Dec 06 18:35:40 2023	1701916540	7	10	17	8
Wed Dec 06 18:35:48 2023	1701916548	6	11	17	11
Wed Dec 06 18:35:48 2023	1701916548	7	10	17	9
Wed Dec 06 18:35:39 2023	1701916539	7	10	17	10
Wed Dec 06 18:36:05 2023	1701916565	9	9	17	8
Wed Dec 06 18:35:58 2023	1701916558	6	11	17	9
Wed Dec 06 18:35:40 2023	1701916540	7	10	17	10
Wed Dec 06 18:35:40 2023	1701916540	7	10	17	9
Wed Dec 06 18:35:31 2023	1701916531	7	11	17	9
Wed Dec 06 18:35:34 2023	1701916534	6	11	17	10
Wed Dec 06 18:35:47 2023	1701916547	6	11	17	10
Wed Dec 06 18:35:36 2023	1701916536	7	10	17	6
Wed Dec 06 18:35:46 2023	1701916546	8	9	18	8
Wed Dec 06 18:35:38 2023	1701916538	6	11	18	10
Wed Dec 06 18:35:51 2023	1701916551	9	9	18	8
Wed Dec 06 18:35:40 2023	1701916540	7	10	18	9
Wed Dec 06 18:35:47 2023	1701916547	5	12	18	11
Wed Dec 06 18:35:35 2023	1701916535	8	10	18	9
Wed Dec 06 18:35:41 2023	1701916541	7	11	18	9
Wed Dec 06 18:36:07 2023	1701916567	8	9	18	9
Wed Dec 06 18:35:37 2023	1701916537	8	10	18	10
Wed Dec 06 18:35:48 2023	1701916548	7	10	18	8
Wed Dec 06 18:35:50 2023	1701916550	9	9	18	9
Wed Dec 06 18:35:47 2023	1701916547	6	12	18	11
Wed Dec 06 18:35:53 2023	1701916553	7	10	18	8
Wed Dec 06 18:35:50 2023	1701916550	7	10	18	10
Wed Dec 06 18:35:56 2023	1701916556	5	12	18	11
Wed Dec 06 18:35:47 2023	1701916547	7	11	18	10
Wed Dec 06 18:35:39 2023	1701916539	8	10	18	8
Wed Dec 06 18:35:47 2023	1701916547	6	12	18	12
Wed Dec 06 18:35:56 2023	1701916556	7	11	18	6
Wed Dec 06 18:35:47 2023	1701916547	6	12	18	8
Wed Dec 06 18:35:41 2023	1701916541	8	9	18	9
Wed Dec 06 18:35:47 2023	1701916547	7	11	18	11
Wed Dec 06 18:35:38 2023	1701916538	9	9	18	9
Wed Dec 06 18:35:37 2023	1701916537	8	10	18	9
Wed Dec 06 18:35:34 2023	1701916534	10	8	18	8
Wed Dec 06 18:35:48 2023	1701916548	9	8	18	8
Wed Dec 06 18:35:46 2023	1701916546	6	12	18	11
Wed Dec 06 18:35:52 2023	1701916552	8	9	18	9
Wed Dec 06 18:35:40 2023	1701916540	7	11	18	11
Wed Dec 06 18:35:47 2023	1701916547	6	12	18	12
Wed Dec 06 18:35:33 2023	1701916533	8	10	18	8
Wed Dec 06 18:35:45 2023	1701916545	9	9	18	7
Wed Dec 06 18:35:40 2023	1701916540	8	10	18	10
Wed Dec 06 18:35:58 2023	1701916558	8	10	18	9
Wed Dec 06 18:36:07 2023	1701916567	8	10	18	10
Wed Dec 06 18:35:46 2023	1701916546	8	10	18	10
Wed Dec 06 18:35:37 2023	1701916537	9	9	18	8
Wed Dec 06 18:35:48 2023	1701916548	5	13	18	12
Wed Dec 06 18:35:48 2023	1701916548	7	11	18	10
Wed Dec 06 18:35:33 2023	1701916533	9	9	18	8
Wed Dec 06 18:35:40 2023	1701916540	8	10	18	9
Wed Dec 06 18:35:36 2023	1701916536	10	8	18	8
Wed Dec 06 18:35:47 2023	1701916547	7	11	18	9
Wed Dec 06 18:35:36 2023	1701916536	10	8	18	8
Wed Dec 06 18:35:40 2023	1701916540	6	12	18	11
Wed Dec 06 18:35:44 2023	1701916544	9	9	18	9
Wed Dec 06 18:35:53 2023	1701916553	8	10	18	10
Wed Dec 06 18:35:47 2023	1701916547	7	11	18	10
Wed Dec 06 18:35:34 2023	1701916534	7	12	18	9
Wed Dec 06 18:35:47 2023	1701916547	7	11	18	11
Wed Dec 06 18:35:40 2023	1701916540	8	10	18	10
Wed Dec 06 18:35:59 2023	1701916559	10	9	18	8
Wed Dec 06 18:35:38 2023	1701916538	5	13	18	13
Wed Dec 06 18:35:48 2023	1701916548	7	11	18	10
Wed Dec 06 18:35:53 2023	1701916553	9	9	18	8
Wed Dec 06 18:35:39 2023	1701916539	8	10	18	9
Wed Dec 06 18:35:36 2023	1701916536	7	11	18	10
Wed Dec 06 18:35:40 2023	1701916540	10	8	18	8
Wed Dec 06 18:35:35 2023	1701916535	10	9	18	8
Wed Dec 06 18:35:31 2023	1701916531	7	11	18	11
Wed Dec 06 18:35:48 2023	1701916548	7	11	18	9
Wed Dec 06 18:35:36 2023	1701916536	8	10	18	10
Wed Dec 06 18:35:33 2023	1701916533	6	12	18	12
Wed Dec 06 18:35:57 2023	1701916557	7	11	18	8
Wed Dec 06 18:35:34 2023	1701916534	7	11	18	10
Wed Dec 06 18:35:40 2023	1701916540	10	8	18	8
Wed Dec 06 18:35:56 2023	1701916556	6	12	18	11
Wed Dec 06 18:35:34 2023	1701916534	6	13	18	11
Wed Dec 06 18:35:40 2023	1701916540	6	12	18	12
Wed Dec 06 18:35:48 2023	1701916548	10	8	18	7
Wed Dec 06 18:35:42 2023	1701916542	9	9	18	9
Wed Dec 06 18:35:48 2023	1701916548	8	11	18	11
Wed Dec 06 18:35:42 2023	1701916542	9	10	18	9
Wed Dec 06 18:35:34 2023	1701916534	6	13	18	11
Wed Dec 06 18:35:47 2023	1701916547	7	11	18	9
Wed Dec 06 18:36:04 2023	1701916564	8	10	18	8
Wed Dec 06 18:36:05 2023	1701916565	7	11	18	9
Wed Dec 06 18:35:40 2023	1701916540	8	11	18	10
Wed Dec 06 18:35:56 2023	1701916556	7	11	18	11
Wed Dec 06 18:35:40 2023	1701916540	8	10	18	10
Wed Dec 06 18:35:37 2023	1701916537	9	10	18	8
Wed Dec 06 18:35:56 2023	1701916556	10	8	18	7
Wed Dec 06 18:35:50 2023	1701916550	6	13	18	12
Wed Dec 06 18:35:40 2023	1701916540	9	9	18	9
Wed Dec 06 18:35:48 2023	1701916548	7	11	18	9
Wed Dec 06 18:35:47 2023	1701916547	7	11	18	8
Wed Dec 06 18:35:36 2023	1701916536	9	9	18	9
Wed Dec 06 18:36:05 2023	1701916565	6	13	18	13
Wed Dec 06 18:35:48 2023	1701916548	9	9	18	7
Wed Dec 06 18:35:47 2023	1701916547	7	11	18	10
Wed Dec 06 18:35:47 2023	1701916547	7	11	18	11
Wed Dec 06 18:35:30 2023	1701916530	5	13	18	11
Wed Dec 06 18:35:42 2023	1701916542	8	11	18	9
Wed Dec 06 18:35:35 2023	1701916535	9	10	18	10
Wed Dec 06 18:35:35 2023	1701916535	6	12	18	11
Wed Dec 06 18:35:37 2023	1701916537	6	12	18	12
Wed Dec 06 18:35:54 2023	1701916554	8	10	18	9
Wed Dec 06 18:35:47 2023	1701916547	8	10	18	10
Wed Dec 06 18:35:47 2023	1701916547	9	9	18	9
Wed Dec 06 18:35:40 2023	1701916540	8	10	18	9
Wed Dec 06 18:36:05 2023	1701916565	10	9	18	7
Wed Dec 06 18:35:48 2023	1701916548	8	11	18	7
Wed Dec 06 18:35:47 2023	1701916547	8	10	18	8
Wed Dec 06 18:36:02 2023	1701916562	10	9	18	8
Wed Dec 06 18:35:44 2023	1701916544	10	8	18	8
Wed Dec 06 18:35:50 2023	1701916550	7	11	18	10
Wed Dec 06 18:35:48 2023	1701916548	8	10	18	9
Wed Dec 06 18:35:47 2023	1701916547	9	10	18	10
Wed Dec 06 18:35:40 2023	1701916540	6	12	18	12
Wed Dec 06 18:35:33 2023	1701916533	10	9	18	9
Wed Dec 06 18:35:53 2023	1701916553	9	9	18	9
Wed Dec 06 18:35:31 2023	1701916531	7	12	18	11
Wed Dec 06 18:35:34 2023	1701916534	6	13	19	13
Wed Dec 06 18:35:40 2023	1701916540	10	9	19	9
Wed Dec 06 18:35:36 2023	1701916536	7	12	19	9
Wed Dec 06 18:35:48 2023	1701916548	8	11	19	10
Wed Dec 06 18:35:34 2023	1701916534	7	12	19	10
Wed Dec 06 18:35:36 2023	1701916536	7	12	19	9
Wed Dec 06 18:35:48 2023	1701916548	8	10	19	9
Wed Dec 06 18:35:48 2023	1701916548	9	9	19	9
Wed Dec 06 18:35:44 2023	1701916544	7	12	19	9
Wed Dec 06 18:35:34 2023	1701916534	7	12	19	9
Wed Dec 06 18:35:39 2023	1701916539	9	10	19	10
Wed Dec 06 18:35:40 2023	1701916540	10	9	19	8
Wed Dec 06 18:35:46 2023	1701916546	9	10	19	8
Wed Dec 06 18:36:08 2023	1701916568	7	12	19	12
Wed Dec 06 18:35:48 2023	1701916548	9	10	19	9
Wed Dec 06 18:35:40 2023	1701916540	7	12	19	8
Wed Dec 06 18:35:51 2023	1701916551	9	10	19	10
Wed Dec 06 18:35:52 2023	1701916552	7	11	19	10
Wed Dec 06 18:35:53 2023	1701916553	7	11	19	10
Wed Dec 06 18:35:49 2023	1701916549	7	12	19	12
Wed Dec 06 18:35:34 2023	1701916534	7	12	19	10
Wed Dec 06 18:35:38 2023	1701916538	6	12	19	10
Wed Dec 06 18:35:48 2023	1701916548	7	12	19	9
Wed Dec 06 18:35:47 2023	1701916547	6	13	19	9
Wed Dec 06 18:35:56 2023	1701916556	8	11	19	7
Wed Dec 06 18:35:44 2023	1701916544	7	11	19	10
Wed Dec 06 18:36:05 2023	1701916565	8	11	19	11
Wed Dec 06 18:35:36 2023	1701916536	6	13	19	10
Wed Dec 06 18:35:44 2023	1701916544	8	10	19	10
Wed Dec 06 18:35:46 2023	1701916546	8	10	19	10
Wed Dec 06 18:35:40 2023	1701916540	9	10	19	9
Wed Dec 06 18:35:47 2023	1701916547	6	13	19	13
Wed Dec 06 18:35:46 2023	1701916546	8	10	19	10
Wed Dec 06 18:35:48 2023	1701916548	9	10	19	9
Wed Dec 06 18:35:40 2023	1701916540	7	12	19	11
Wed Dec 06 18:36:05 2023	1701916565	10	9	19	9
Wed Dec 06 18:35:47 2023	1701916547	8	10	19	9
Wed Dec 06 18:35:44 2023	1701916544	9	10	19	9
Wed Dec 06 18:35:48 2023	1701916548	8	11	19	10
Wed Dec 06 18:35:39 2023	1701916539	8	11	19	11
Wed Dec 06 18:35:48 2023	1701916548	7	12	19	11
Wed Dec 06 18:35:40 2023	1701916540	8	11	19	7
Wed Dec 06 18:35:38 2023	1701916538	7	12	19	9
Wed Dec 06 18:35:48 2023	1701916548	8	11	19	10
Wed Dec 06 18:35:34 2023	1701916534	10	9	19	8
Wed Dec 06 18:35:40 2023	1701916540	9	9	19	8
Wed Dec 06 18:35:38 2023	1701916538	6	12	19	12
Wed Dec 06 18:35:38 2023	1701916538	7	12	19	9
Wed Dec 06 18:35:52 2023	1701916552	8	11	19	11
Wed Dec 06 18:35:36 2023	1701916536	9	10	19	10
Wed Dec 06 18:35:48 2023	1701916548	9	10	19	9
Wed Dec 06 18:35:40 2023	1701916540	6	13	19	12
Wed Dec 06 18:35:47 2023	1701916547	8	10	19	8
Wed Dec 06 18:35:34 2023	1701916534	8	11	19	11
Wed Dec 06 18:35:42 2023	1701916542	7	12	19	12
Wed Dec 06 18:35:31 2023	1701916531	10	9	19	8
Wed Dec 06 18:36:07 2023	1701916567	5	14	19	12
Wed Dec 06 18:35:34 2023	1701916534	7	12	19	12
Wed Dec 06 18:35:47 2023	1701916547	9	9	19	8
Wed Dec 06 18:35:38 2023	1701916538	7	11	19	11
Wed Dec 06 18:35:38 2023	1701916538	9	10	19	8
Wed Dec 06 18:35:34 2023	1701916534	9	9	19	9
Wed Dec 06 18:35:48 2023	1701916548	8	11	19	11
Wed Dec 06 18:35:47 2023	1701916547	6	13	19	10
Wed Dec 06 18:36:07 2023	1701916567	8	11	19	9
Wed Dec 06 18:35:40 2023	1701916540	7	12	19	7
Wed Dec 06 18:35:42 2023	1701916542	8	11	19	10
Wed Dec 06 18:35:34 2023	1701916534	7	12	19	7
Wed Dec 06 18:35:34 2023	1701916534	8	11	19	11
Wed Dec 06 18:35:40 2023	1701916540	7	12	19	10
Wed Dec 06 18:35:48 2023	1701916548	6	13	19	12
Wed Dec 06 18:35:47 2023	1701916547	8	11	19	11
Wed Dec 06 18:35:36 2023	1701916536	7	12	19	11
Wed Dec 06 18:35:33 2023	1701916533	8	10	19	7
Wed Dec 06 18:35:35 2023	1701916535	9	10	19	8
Wed Dec 06 18:35:30 2023	1701916530	9	10	19	8
Wed Dec 06 18:35:48 2023	1701916548	6	13	19	9
Wed Dec 06 18:35:48 2023	1701916548	6	13	19	13
Wed Dec 06 18:35:40 2023	1701916540	6	13	19	10
Wed Dec 06 18:35:58 2023	1701916558	9	10	19	9
Wed Dec 06 18:35:37 2023	1701916537	10	9	19	9
Wed Dec 06 18:36:05 2023	1701916565	9	10	19	8
Wed Dec 06 18:35:50 2023	1701916550	5	14	19	12
Wed Dec 06 18:35:56 2023	1701916556	8	11	19	8
Wed Dec 06 18:35:48 2023	1701916548	5	14	19	13
Wed Dec 06 18:35:53 2023	1701916553	9	10	19	9
Wed Dec 06 18:35:54 2023	1701916554	7	12	19	11
Wed Dec 06 18:35:34 2023	1701916534	7	12	19	12
Wed Dec 06 18:35:47 2023	1701916547	8	11	19	7
Wed Dec 06 18:35:40 2023	1701916540	9	10	19	7
Wed Dec 06 18:35:34 2023	1701916534	8	11	19	10
Wed Dec 06 18:35:37 2023	1701916537	10	9	19	9
Wed Dec 06 18:35:36 2023	1701916536	11	8	19	8
Wed Dec 06 18:35:55 2023	1701916555	9	10	19	10
Wed Dec 06 18:35:56 2023	1701916556	10	9	19	9
Wed Dec 06 18:35:39 2023	1701916539	10	9	19	9
Wed Dec 06 18:35:44 2023	1701916544	6	13	19	13
Wed Dec 06 18:35:40 2023	1701916540	9	10	19	8
Wed Dec 06 18:35:50 2023	1701916550	9	10	19	10
Wed Dec 06 18:35:40 2023	1701916540	8	11	19	9
Wed Dec 06 18:35:40 2023	1701916540	8	11	19	10
Wed Dec 06 18:35:40 2023	1701916540	5	14	19	13
Wed Dec 06 18:35:47 2023	1701916547	7	12	19	12
Wed Dec 06 18:35:40 2023	1701916540	6	13	19	9
Wed Dec 06 18:35:40 2023	1701916540	7	12	19	12
Wed Dec 06 18:35:33 2023	1701916533	9	10	19	8
Wed Dec 06 18:35:38 2023	1701916538	8	11	19	7
Wed Dec 06 18:35:54 2023	1701916554	8	11	19	10
Wed Dec 06 18:35:44 2023	1701916544	9	10	19	7
Wed Dec 06 18:35:50 2023	1701916550	6	13	19	12
Wed Dec 06 18:35:40 2023	1701916540	8	11	19	9
Wed Dec 06 18:35:53 2023	1701916553	7	12	19	10
Wed Dec 06 18:35:34 2023	1701916534	7	13	19	12
Wed Dec 06 18:36:05 2023	1701916565	9	10	19	9
Wed Dec 06 18:35:54 2023	1701916554	9	10	19	9
Wed Dec 06 18:35:56 2023	1701916556	8	11	19	10
Wed Dec 06 18:35:48 2023	1701916548	9	10	19	9
Wed Dec 06 18:35:40 2023	1701916540	9	10	19	8
Wed Dec 06 18:35:40 2023	1701916540	7	13	19	11
Wed Dec 06 18:35:40 2023	1701916540	9	10	19	8
Wed Dec 06 18:35:38 2023	1701916538	9	11	19	10
Wed Dec 06 18:35:42 2023	1701916542	8	12	19	10
Wed Dec 06 18:35:38 2023	1701916538	10	10	19	9
Wed Dec 06 18:35:39 2023	1701916539	9	10	19	8
Wed Dec 06 18:35:53 2023	1701916553	7	12	19	12
Wed Dec 06 18:35:36 2023	1701916536	10	9	19	6
Wed Dec 06 18:35:38 2023	1701916538	8	11	19	11
Wed Dec 06 18:35:48 2023	1701916548	8	11	19	8
Wed Dec 06 18:35:40 2023	1701916540	10	10	19	9
Wed Dec 06 18:35:56 2023	1701916556	7	12	19	9
Wed Dec 06 18:35:40 2023	1701916540	7	12	19	12
Wed Dec 06 18:35:48 2023	1701916548	9	10	19	10
Wed Dec 06 18:35:54 2023	1701916554	8	11	19	8
Wed Dec 06 18:35:48 2023	1701916548	9	10	19	7
Wed Dec 06 18:35:44 2023	1701916544	10	10	19	9
Wed Dec 06 18:35:47 2023	1701916547	6	13	19	13
Wed Dec 06 18:35:56 2023	1701916556	9	10	19	8
Wed Dec 06 18:35:47 2023	1701916547	6	13	19	13
Wed Dec 06 18:35:56 2023	1701916556	8	12	19	11
Wed Dec 06 18:35:32 2023	1701916532	8	11	19	11
Wed Dec 06 18:35:47 2023	1701916547	6	13	19	13
Wed Dec 06 18:35:35 2023	1701916535	9	10	19	10
Wed Dec 06 18:35:48 2023	1701916548	9	10	19	10
Wed Dec 06 18:35:48 2023	1701916548	7	12	19	12
Wed Dec 06 18:36:07 2023	1701916567	9	10	19	10
Wed Dec 06 18:35:42 2023	1701916542	8	12	19	10
Wed Dec 06 18:35:48 2023	1701916548	7	12	19	10
Wed Dec 06 18:35:47 2023	1701916547	7	13	19	12
Wed Dec 06 18:35:53 2023	1701916553	8	11	19	11
Wed Dec 06 18:35:48 2023	1701916548	7	13	19	13
Wed Dec 06 18:36:04 2023	1701916564	10	10	19	10
Wed Dec 06 18:35:57 2023	1701916557	10	10	19	9
Wed Dec 06 18:36:05 2023	1701916565	8	11	19	10
Wed Dec 06 18:35:48 2023	1701916548	8	12	19	11
Wed Dec 06 18:35:44 2023	1701916544	11	9	19	8
Wed Dec 06 18:35:42 2023	1701916542	8	11	19	9
Wed Dec 06 18:35:40 2023	1701916540	9	10	19	7
Wed Dec 06 18:35:47 2023	1701916547	6	13	19	11
Wed Dec 06 18:35:40 2023	1701916540	9	10	19	9
Wed Dec 06 18:35:40 2023	1701916540	7	12	19	12
Wed Dec 06 18:35:52 2023	1701916552	8	11	19	11
Wed Dec 06 18:35:40 2023	1701916540	7	12	19	10
Wed Dec 06 18:35:47 2023	1701916547	8	11	19	11
Wed Dec 06 18:35:53 2023	1701916553	8	11	19	10
Wed Dec 06 18:35:34 2023	1701916534	9	10	19	10
Wed Dec 06 18:35:48 2023	1701916548	7	13	19	9
Wed Dec 06 18:35:47 2023	1701916547	7	13	19	12
Wed Dec 06 18:35:38 2023	1701916538	6	13	19	13
Wed Dec 06 18:35:59 2023	1701916559	7	12	19	12
Wed Dec 06 18:35:38 2023	1701916538	9	11	19	8
Wed Dec 06 18:35:53 2023	1701916553	9	11	19	9
Wed Dec 06 18:35:57 2023	1701916557	6	13	19	13
Wed Dec 06 18:35:47 2023	1701916547	10	10	19	9
Wed Dec 06 18:35:51 2023	1701916551	10	10	19	10
Wed Dec 06 18:35:40 2023	1701916540	7	12	19	11
Wed Dec 06 18:35:39 2023	1701916539	7	13	19	13
Wed Dec 06 18:36:05 2023	1701916565	10	10	19	10
Wed Dec 06 18:35:47 2023	1701916547	9	10	19	8
Wed Dec 06 18:35:34 2023	1701916534	10	9	19	8
Wed Dec 06 18:35:48 2023	1701916548	9	10	19	10
Wed Dec 06 18:35:36 2023	1701916536	8	12	20	12
Wed Dec 06 18:35:47 2023	1701916547	9	11	20	10
Wed Dec 06 18:35:34 2023	1701916534	7	13	20	10
Wed Dec 06 18:35:58 2023	1701916558	6	13	20	10
Wed Dec 06 18:35:52 2023	1701916552	8	12	20	12
Wed Dec 06 18:35:40 2023	1701916540	6	13	20	11
Wed Dec 06 18:35:33 2023	1701916533	8	11	20	9
Wed Dec 06 18:35:48 2023	1701916548	9	10	20	7
Wed Dec 06 18:35:36 2023	1701916536	7	13	20	10
Wed Dec 06 18:35:40 2023	1701916540	9	10	20	10
Wed Dec 06 18:35:47 2023	1701916547	10	10	20	7
Wed Dec 06 18:35:42 2023	1701916542	11	9	20	8
Wed Dec 06 18:35:55 2023	1701916555	9	10	20	10
Wed Dec 06 18:35:40 2023	1701916540	9	11	20	9
Wed Dec 06 18:35:47 2023	1701916547	10	10	20	8
Wed Dec 06 18:35:40 2023	1701916540	9	11	20	10
Wed Dec 06 18:35:40 2023	1701916540	9	11	20	6
Wed Dec 06 18:35:40 2023	1701916540	8	12	20	11
Wed Dec 06 18:35:54 2023	1701916554	8	12	20	9
Wed Dec 06 18:35:39 2023	1701916539	8	12	20	12
Wed Dec 06 18:35:54 2023	1701916554	9	11	20	9
Wed Dec 06 18:35:41 2023	1701916541	9	11	20	11
Wed Dec 06 18:35:34 2023	1701916534	6	13	20	11
Wed Dec 06 18:35:45 2023	1701916545	9	11	20	9
Wed Dec 06 18:35:47 2023	1701916547	9	11	20	10
Wed Dec 06 18:35:37 2023	1701916537	8	12	20	10
Wed Dec 06 18:35:43 2023	1701916543	9	10	20	10
Wed Dec 06 18:35:44 2023	1701916544	8	12	20	12
Wed Dec 06 18:35:56 2023	1701916556	9	11	20	8
Wed Dec 06 18:35:32 2023	1701916532	10	10	20	8
Wed Dec 06 18:35:34 2023	1701916534	8	12	20	11
Wed Dec 06 18:35:50 2023	1701916550	7	13	20	13
Wed Dec 06 18:36:04 2023	1701916564	8	11	20	10
Wed Dec 06 18:35:34 2023	1701916534	8	12	20	11
Wed Dec 06 18:35:38 2023	1701916538	10	9	20	8
Wed Dec 06 18:35:48 2023	1701916548	10	10	20	9
Wed Dec 06 18:35:46 2023	1701916546	10	10	20	10
Wed Dec 06 18:35:40 2023	1701916540	8	12	20	11
Wed Dec 06 18:35:40 2023	1701916540	8	12	20	8
Wed Dec 06 18:35:35 2023	1701916535	7	12	20	12
Wed Dec 06 18:35:34 2023	1701916534	8	12	20	12
Wed Dec 06 18:35:58 2023	1701916558	8	12	20	9
Wed Dec 06 18:35:44 2023	1701916544	8	12	20	8
Wed Dec 06 18:35:33 2023	1701916533	8	11	20	9
Wed Dec 06 18:35:37 2023	1701916537	9	10	20	6
Wed Dec 06 18:35:32 2023	1701916532	9	11	20	11
Wed Dec 06 18:35:34 2023	1701916534	8	11	20	10
Wed Dec 06 18:35:35 2023	1701916535	12	8	20	8
Wed Dec 06 18:35:37 2023	1701916537	9	10	20	9
Wed Dec 06 18:35:47 2023	1701916547	9	11	20	8
Wed Dec 06 18:35:48 2023	1701916548	7	13	20	10
Wed Dec 06 18:35:47 2023	1701916547	8	11	20	9
Wed Dec 06 18:35:36 2023	1701916536	10	10	20	10
Wed Dec 06 18:35:38 2023	1701916538	9	10	20	8
Wed Dec 06 18:35:34 2023	1701916534	8	11	20	11
Wed Dec 06 18:36:03 2023	1701916563	9	11	20	8
Wed Dec 06 18:36:05 2023	1701916565	10	10	20	10
Wed Dec 06 18:35:32 2023	1701916532	9	11	20	11
Wed Dec 06 18:35:34 2023	1701916534	8	12	20	11
Wed Dec 06 18:35:38 2023	1701916538	7	13	20	10
Wed Dec 06 18:35:38 2023	1701916538	7	13	20	13
Wed Dec 06 18:35:44 2023	1701916544	9	10	20	10
Wed Dec 06 18:35:38 2023	1701916538	7	13	20	11
Wed Dec 06 18:35:39 2023	1701916539	9	11	20	9
Wed Dec 06 18:35:34 2023	1701916534	8	11	20	11
Wed Dec 06 18:35:54 2023	1701916554	7	12	20	12
Wed Dec 06 18:36:04 2023	1701916564	10	10	20	7
Wed Dec 06 18:35:36 2023	1701916536	10	10	20	7
Wed Dec 06 18:35:40 2023	1701916540	9	11	20	10
Wed Dec 06 18:35:35 2023	1701916535	7	12	20	12
Wed Dec 06 18:35:47 2023	1701916547	8	12	20	12
Wed Dec 06 18:35:48 2023	1701916548	7	13	20	11
Wed Dec 06 18:35:51 2023	1701916551	8	12	20	11
Wed Dec 06 18:35:53 2023	1701916553	8	12	20	12
Wed Dec 06 18:35:38 2023	1701916538	6	13	20	12
Wed Dec 06 18:35:40 2023	1701916540	9	10	20	10
Wed Dec 06 18:36:02 2023	1701916562	8	12	20	11
Wed Dec 06 18:36:08 2023	1701916568	9	11	20	11
Wed Dec 06 18:36:06 2023	1701916566	7	13	20	8
Wed Dec 06 18:35:57 2023	1701916557	8	12	20	10
Wed Dec 06 18:35:46 2023	1701916546	7	13	20	12
Wed Dec 06 18:35:40 2023	1701916540	9	11	20	11
Wed Dec 06 18:35:35 2023	1701916535	7	12	20	11
Wed Dec 06 18:35:40 2023	1701916540	9	11	20	11
Wed Dec 06 18:35:37 2023	1701916537	7	13	20	10
Wed Dec 06 18:35:47 2023	1701916547	6	14	20	12
Wed Dec 06 18:35:40 2023	1701916540	9	11	20	10
Wed Dec 06 18:35:48 2023	1701916548	6	14	20	11
Wed Dec 06 18:35:40 2023	1701916540	7	13	20	10
Wed Dec 06 18:35:38 2023	1701916538	7	13	20	13
Wed Dec 06 18:36:07 2023	1701916567	9	11	20	8
Wed Dec 06 18:35:40 2023	1701916540	9	11	20	11
Wed Dec 06 18:36:03 2023	1701916563	7	13	20	13
Wed Dec 06 18:35:48 2023	1701916548	8	12	20	10
Wed Dec 06 18:35:45 2023	1701916545	9	11	20	10
Wed Dec 06 18:35:46 2023	1701916546	7	12	20	11
Wed Dec 06 18:36:04 2023	1701916564	7	13	20	13
Wed Dec 06 18:35:53 2023	1701916553	8	12	20	8
